receipt_id,operation_id,work_order_id,machine_id,status,occurred_at,idempotency_key,terminal,provenance
DT-MES-RECEIPT-00132,DT-WO-00019-OP-006,DT-WO-00019,M-04,completed,2026-07-13T08:03:00+00:00,dt-mes:DT-WO-00019-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00133,DT-WO-00019-OP-007,DT-WO-00019,M-04,completed,2026-07-13T08:06:00+00:00,dt-mes:DT-WO-00019-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00134,DT-WO-00020-OP-001,DT-WO-00020,M-01,completed,2026-07-13T07:09:00+00:00,dt-mes:DT-WO-00020-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00135,DT-WO-00020-OP-002,DT-WO-00020,M-03,completed,2026-07-13T07:42:00+00:00,dt-mes:DT-WO-00020-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00136,DT-WO-00020-OP-003,DT-WO-00020,M-06,completed,2026-07-13T07:05:00+00:00,dt-mes:DT-WO-00020-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00137,DT-WO-00020-OP-004,DT-WO-00020,M-01,completed,2026-07-13T07:13:00+00:00,dt-mes:DT-WO-00020-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00138,DT-WO-00020-OP-005,DT-WO-00020,M-03,failed,2026-07-13T07:51:00+00:00,dt-mes:DT-WO-00020-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00139,DT-WO-00020-OP-006,DT-WO-00020,M-04,completed,2026-07-13T08:24:00+00:00,dt-mes:DT-WO-00020-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00140,DT-WO-00020-OP-007,DT-WO-00020,M-04,completed,2026-07-13T08:27:00+00:00,dt-mes:DT-WO-00020-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00141,DT-WO-00021-OP-001,DT-WO-00021,M-01,completed,2026-07-13T07:30:00+00:00,dt-mes:DT-WO-00021-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00142,DT-WO-00021-OP-002,DT-WO-00021,M-03,completed,2026-07-13T08:03:00+00:00,dt-mes:DT-WO-00021-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00143,DT-WO-00021-OP-003,DT-WO-00021,M-06,completed,2026-07-13T07:26:00+00:00,dt-mes:DT-WO-00021-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00144,DT-WO-00021-OP-004,DT-WO-00021,M-01,completed,2026-07-13T07:34:00+00:00,dt-mes:DT-WO-00021-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00145,DT-WO-00021-OP-005,DT-WO-00021,M-03,completed,2026-07-13T08:12:00+00:00,dt-mes:DT-WO-00021-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00146,DT-WO-00021-OP-006,DT-WO-00021,M-04,completed,2026-07-13T08:45:00+00:00,dt-mes:DT-WO-00021-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00147,DT-WO-00021-OP-007,DT-WO-00021,M-04,completed,2026-07-13T08:48:00+00:00,dt-mes:DT-WO-00021-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00148,DT-WO-00022-OP-001,DT-WO-00022,M-01,completed,2026-07-13T07:51:00+00:00,dt-mes:DT-WO-00022-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00149,DT-WO-00022-OP-002,DT-WO-00022,M-03,completed,2026-07-13T08:24:00+00:00,dt-mes:DT-WO-00022-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00150,DT-WO-00022-OP-003,DT-WO-00022,M-06,completed,2026-07-13T07:47:00+00:00,dt-mes:DT-WO-00022-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00151,DT-WO-00022-OP-004,DT-WO-00022,M-01,completed,2026-07-13T07:55:00+00:00,dt-mes:DT-WO-00022-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00152,DT-WO-00022-OP-005,DT-WO-00022,M-03,completed,2026-07-13T08:33:00+00:00,dt-mes:DT-WO-00022-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00153,DT-WO-00022-OP-006,DT-WO-00022,M-04,completed,2026-07-13T09:06:00+00:00,dt-mes:DT-WO-00022-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00154,DT-WO-00022-OP-007,DT-WO-00022,M-04,completed,2026-07-13T09:09:00+00:00,dt-mes:DT-WO-00022-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00155,DT-WO-00023-OP-001,DT-WO-00023,M-01,completed,2026-07-13T08:12:00+00:00,dt-mes:DT-WO-00023-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00156,DT-WO-00023-OP-002,DT-WO-00023,M-03,completed,2026-07-13T08:45:00+00:00,dt-mes:DT-WO-00023-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00157,DT-WO-00023-OP-003,DT-WO-00023,M-06,completed,2026-07-13T08:08:00+00:00,dt-mes:DT-WO-00023-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00158,DT-WO-00023-OP-004,DT-WO-00023,M-01,completed,2026-07-13T08:16:00+00:00,dt-mes:DT-WO-00023-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00159,DT-WO-00023-OP-005,DT-WO-00023,M-03,completed,2026-07-13T08:54:00+00:00,dt-mes:DT-WO-00023-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00160,DT-WO-00023-OP-006,DT-WO-00023,M-04,completed,2026-07-13T09:27:00+00:00,dt-mes:DT-WO-00023-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00161,DT-WO-00023-OP-007,DT-WO-00023,M-04,failed,2026-07-13T09:30:00+00:00,dt-mes:DT-WO-00023-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00162,DT-WO-00024-OP-001,DT-WO-00024,M-01,completed,2026-07-13T08:33:00+00:00,dt-mes:DT-WO-00024-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00163,DT-WO-00024-OP-002,DT-WO-00024,M-03,completed,2026-07-13T09:06:00+00:00,dt-mes:DT-WO-00024-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00164,DT-WO-00024-OP-003,DT-WO-00024,M-06,completed,2026-07-13T08:29:00+00:00,dt-mes:DT-WO-00024-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00165,DT-WO-00024-OP-004,DT-WO-00024,M-01,completed,2026-07-13T08:37:00+00:00,dt-mes:DT-WO-00024-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00166,DT-WO-00024-OP-005,DT-WO-00024,M-03,completed,2026-07-13T09:15:00+00:00,dt-mes:DT-WO-00024-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00167,DT-WO-00024-OP-006,DT-WO-00024,M-04,completed,2026-07-13T09:48:00+00:00,dt-mes:DT-WO-00024-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00168,DT-WO-00024-OP-007,DT-WO-00024,M-04,completed,2026-07-13T09:51:00+00:00,dt-mes:DT-WO-00024-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00169,DT-WO-00025-OP-001,DT-WO-00025,M-01,completed,2026-07-13T08:54:00+00:00,dt-mes:DT-WO-00025-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00170,DT-WO-00025-OP-002,DT-WO-00025,M-03,completed,2026-07-13T09:27:00+00:00,dt-mes:DT-WO-00025-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00171,DT-WO-00025-OP-003,DT-WO-00025,M-06,completed,2026-07-13T08:50:00+00:00,dt-mes:DT-WO-00025-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00172,DT-WO-00025-OP-004,DT-WO-00025,M-01,completed,2026-07-13T08:58:00+00:00,dt-mes:DT-WO-00025-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00173,DT-WO-00025-OP-005,DT-WO-00025,M-03,completed,2026-07-13T09:36:00+00:00,dt-mes:DT-WO-00025-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00174,DT-WO-00025-OP-006,DT-WO-00025,M-04,completed,2026-07-13T10:09:00+00:00,dt-mes:DT-WO-00025-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00175,DT-WO-00025-OP-007,DT-WO-00025,M-04,completed,2026-07-13T10:12:00+00:00,dt-mes:DT-WO-00025-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00176,DT-WO-00026-OP-001,DT-WO-00026,M-01,completed,2026-07-13T09:15:00+00:00,dt-mes:DT-WO-00026-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00177,DT-WO-00026-OP-002,DT-WO-00026,M-03,completed,2026-07-13T09:48:00+00:00,dt-mes:DT-WO-00026-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00178,DT-WO-00026-OP-003,DT-WO-00026,M-06,completed,2026-07-13T09:11:00+00:00,dt-mes:DT-WO-00026-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00179,DT-WO-00026-OP-004,DT-WO-00026,M-01,completed,2026-07-13T09:19:00+00:00,dt-mes:DT-WO-00026-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00180,DT-WO-00026-OP-005,DT-WO-00026,M-03,completed,2026-07-13T09:57:00+00:00,dt-mes:DT-WO-00026-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00181,DT-WO-00026-OP-006,DT-WO-00026,M-04,completed,2026-07-13T10:30:00+00:00,dt-mes:DT-WO-00026-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00182,DT-WO-00026-OP-007,DT-WO-00026,M-04,completed,2026-07-13T10:33:00+00:00,dt-mes:DT-WO-00026-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00183,DT-WO-00027-OP-001,DT-WO-00027,M-01,completed,2026-07-13T09:36:00+00:00,dt-mes:DT-WO-00027-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00184,DT-WO-00027-OP-002,DT-WO-00027,M-03,failed,2026-07-13T10:09:00+00:00,dt-mes:DT-WO-00027-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00185,DT-WO-00027-OP-003,DT-WO-00027,M-06,completed,2026-07-13T09:32:00+00:00,dt-mes:DT-WO-00027-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00186,DT-WO-00027-OP-004,DT-WO-00027,M-01,completed,2026-07-13T09:40:00+00:00,dt-mes:DT-WO-00027-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00187,DT-WO-00027-OP-005,DT-WO-00027,M-03,completed,2026-07-13T10:18:00+00:00,dt-mes:DT-WO-00027-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00188,DT-WO-00027-OP-006,DT-WO-00027,M-04,completed,2026-07-13T10:51:00+00:00,dt-mes:DT-WO-00027-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00189,DT-WO-00027-OP-007,DT-WO-00027,M-04,completed,2026-07-13T10:54:00+00:00,dt-mes:DT-WO-00027-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00190,DT-WO-00028-OP-001,DT-WO-00028,M-01,completed,2026-07-13T09:57:00+00:00,dt-mes:DT-WO-00028-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00191,DT-WO-00028-OP-002,DT-WO-00028,M-03,completed,2026-07-13T10:30:00+00:00,dt-mes:DT-WO-00028-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00192,DT-WO-00028-OP-003,DT-WO-00028,M-06,completed,2026-07-13T09:53:00+00:00,dt-mes:DT-WO-00028-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00193,DT-WO-00028-OP-004,DT-WO-00028,M-01,completed,2026-07-13T10:01:00+00:00,dt-mes:DT-WO-00028-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00194,DT-WO-00028-OP-005,DT-WO-00028,M-03,completed,2026-07-13T10:39:00+00:00,dt-mes:DT-WO-00028-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00195,DT-WO-00028-OP-006,DT-WO-00028,M-04,completed,2026-07-13T11:12:00+00:00,dt-mes:DT-WO-00028-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00196,DT-WO-00028-OP-007,DT-WO-00028,M-04,completed,2026-07-13T11:15:00+00:00,dt-mes:DT-WO-00028-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00197,DT-WO-00029-OP-001,DT-WO-00029,M-01,completed,2026-07-13T10:18:00+00:00,dt-mes:DT-WO-00029-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00198,DT-WO-00029-OP-002,DT-WO-00029,M-03,completed,2026-07-13T10:51:00+00:00,dt-mes:DT-WO-00029-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00199,DT-WO-00029-OP-003,DT-WO-00029,M-06,completed,2026-07-13T10:14:00+00:00,dt-mes:DT-WO-00029-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00200,DT-WO-00029-OP-004,DT-WO-00029,M-01,completed,2026-07-13T10:22:00+00:00,dt-mes:DT-WO-00029-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00201,DT-WO-00029-OP-005,DT-WO-00029,M-03,completed,2026-07-13T11:00:00+00:00,dt-mes:DT-WO-00029-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00202,DT-WO-00029-OP-006,DT-WO-00029,M-04,completed,2026-07-13T11:33:00+00:00,dt-mes:DT-WO-00029-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00203,DT-WO-00029-OP-007,DT-WO-00029,M-04,completed,2026-07-13T11:36:00+00:00,dt-mes:DT-WO-00029-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00204,DT-WO-00030-OP-001,DT-WO-00030,M-01,completed,2026-07-13T10:39:00+00:00,dt-mes:DT-WO-00030-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00205,DT-WO-00030-OP-002,DT-WO-00030,M-03,completed,2026-07-13T11:12:00+00:00,dt-mes:DT-WO-00030-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00206,DT-WO-00030-OP-003,DT-WO-00030,M-06,completed,2026-07-13T10:35:00+00:00,dt-mes:DT-WO-00030-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00207,DT-WO-00030-OP-004,DT-WO-00030,M-01,failed,2026-07-13T10:43:00+00:00,dt-mes:DT-WO-00030-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00208,DT-WO-00030-OP-005,DT-WO-00030,M-03,completed,2026-07-13T11:21:00+00:00,dt-mes:DT-WO-00030-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00209,DT-WO-00030-OP-006,DT-WO-00030,M-04,completed,2026-07-13T11:54:00+00:00,dt-mes:DT-WO-00030-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00210,DT-WO-00030-OP-007,DT-WO-00030,M-04,completed,2026-07-13T11:57:00+00:00,dt-mes:DT-WO-00030-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00211,DT-WO-00031-OP-001,DT-WO-00031,M-01,completed,2026-07-13T11:00:00+00:00,dt-mes:DT-WO-00031-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00212,DT-WO-00031-OP-002,DT-WO-00031,M-03,completed,2026-07-13T11:33:00+00:00,dt-mes:DT-WO-00031-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00213,DT-WO-00031-OP-003,DT-WO-00031,M-06,completed,2026-07-13T10:56:00+00:00,dt-mes:DT-WO-00031-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00214,DT-WO-00031-OP-004,DT-WO-00031,M-01,completed,2026-07-13T11:04:00+00:00,dt-mes:DT-WO-00031-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00215,DT-WO-00031-OP-005,DT-WO-00031,M-03,completed,2026-07-13T11:42:00+00:00,dt-mes:DT-WO-00031-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00216,DT-WO-00031-OP-006,DT-WO-00031,M-04,completed,2026-07-13T12:15:00+00:00,dt-mes:DT-WO-00031-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00217,DT-WO-00031-OP-007,DT-WO-00031,M-04,completed,2026-07-13T12:18:00+00:00,dt-mes:DT-WO-00031-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00218,DT-WO-00032-OP-001,DT-WO-00032,M-01,completed,2026-07-13T11:21:00+00:00,dt-mes:DT-WO-00032-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00219,DT-WO-00032-OP-002,DT-WO-00032,M-03,completed,2026-07-13T11:54:00+00:00,dt-mes:DT-WO-00032-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00220,DT-WO-00032-OP-003,DT-WO-00032,M-06,completed,2026-07-13T11:17:00+00:00,dt-mes:DT-WO-00032-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00221,DT-WO-00032-OP-004,DT-WO-00032,M-01,completed,2026-07-13T11:25:00+00:00,dt-mes:DT-WO-00032-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00222,DT-WO-00032-OP-005,DT-WO-00032,M-03,completed,2026-07-13T12:03:00+00:00,dt-mes:DT-WO-00032-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00223,DT-WO-00032-OP-006,DT-WO-00032,M-04,completed,2026-07-13T12:36:00+00:00,dt-mes:DT-WO-00032-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00224,DT-WO-00032-OP-007,DT-WO-00032,M-04,completed,2026-07-13T12:39:00+00:00,dt-mes:DT-WO-00032-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00225,DT-WO-00033-OP-001,DT-WO-00033,M-01,completed,2026-07-13T11:42:00+00:00,dt-mes:DT-WO-00033-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00226,DT-WO-00033-OP-002,DT-WO-00033,M-03,completed,2026-07-13T12:15:00+00:00,dt-mes:DT-WO-00033-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00227,DT-WO-00033-OP-003,DT-WO-00033,M-06,completed,2026-07-13T11:38:00+00:00,dt-mes:DT-WO-00033-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00228,DT-WO-00033-OP-004,DT-WO-00033,M-01,completed,2026-07-13T11:46:00+00:00,dt-mes:DT-WO-00033-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00229,DT-WO-00033-OP-005,DT-WO-00033,M-03,completed,2026-07-13T12:24:00+00:00,dt-mes:DT-WO-00033-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00230,DT-WO-00033-OP-006,DT-WO-00033,M-04,failed,2026-07-13T12:57:00+00:00,dt-mes:DT-WO-00033-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00231,DT-WO-00033-OP-007,DT-WO-00033,M-04,completed,2026-07-13T13:00:00+00:00,dt-mes:DT-WO-00033-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00232,DT-WO-00034-OP-001,DT-WO-00034,M-01,completed,2026-07-13T12:03:00+00:00,dt-mes:DT-WO-00034-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00233,DT-WO-00034-OP-002,DT-WO-00034,M-03,completed,2026-07-13T12:36:00+00:00,dt-mes:DT-WO-00034-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00234,DT-WO-00034-OP-003,DT-WO-00034,M-06,completed,2026-07-13T11:59:00+00:00,dt-mes:DT-WO-00034-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00235,DT-WO-00034-OP-004,DT-WO-00034,M-01,completed,2026-07-13T12:07:00+00:00,dt-mes:DT-WO-00034-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00236,DT-WO-00034-OP-005,DT-WO-00034,M-03,completed,2026-07-13T12:45:00+00:00,dt-mes:DT-WO-00034-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00237,DT-WO-00034-OP-006,DT-WO-00034,M-04,completed,2026-07-13T13:18:00+00:00,dt-mes:DT-WO-00034-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00238,DT-WO-00034-OP-007,DT-WO-00034,M-04,completed,2026-07-13T13:21:00+00:00,dt-mes:DT-WO-00034-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00239,DT-WO-00035-OP-001,DT-WO-00035,M-01,completed,2026-07-13T12:24:00+00:00,dt-mes:DT-WO-00035-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00240,DT-WO-00035-OP-002,DT-WO-00035,M-03,completed,2026-07-13T12:57:00+00:00,dt-mes:DT-WO-00035-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00241,DT-WO-00035-OP-003,DT-WO-00035,M-06,completed,2026-07-13T12:20:00+00:00,dt-mes:DT-WO-00035-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00242,DT-WO-00035-OP-004,DT-WO-00035,M-01,completed,2026-07-13T12:28:00+00:00,dt-mes:DT-WO-00035-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00243,DT-WO-00035-OP-005,DT-WO-00035,M-03,completed,2026-07-13T13:06:00+00:00,dt-mes:DT-WO-00035-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00244,DT-WO-00035-OP-006,DT-WO-00035,M-04,completed,2026-07-13T13:39:00+00:00,dt-mes:DT-WO-00035-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00245,DT-WO-00035-OP-007,DT-WO-00035,M-04,completed,2026-07-13T13:42:00+00:00,dt-mes:DT-WO-00035-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00246,DT-WO-00036-OP-001,DT-WO-00036,M-01,completed,2026-07-13T12:45:00+00:00,dt-mes:DT-WO-00036-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00247,DT-WO-00036-OP-002,DT-WO-00036,M-03,completed,2026-07-13T13:18:00+00:00,dt-mes:DT-WO-00036-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00248,DT-WO-00036-OP-003,DT-WO-00036,M-06,completed,2026-07-13T12:41:00+00:00,dt-mes:DT-WO-00036-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00249,DT-WO-00036-OP-004,DT-WO-00036,M-01,completed,2026-07-13T12:49:00+00:00,dt-mes:DT-WO-00036-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00250,DT-WO-00036-OP-005,DT-WO-00036,M-03,completed,2026-07-13T13:27:00+00:00,dt-mes:DT-WO-00036-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00251,DT-WO-00036-OP-006,DT-WO-00036,M-04,completed,2026-07-13T14:00:00+00:00,dt-mes:DT-WO-00036-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00252,DT-WO-00036-OP-007,DT-WO-00036,M-04,completed,2026-07-13T14:03:00+00:00,dt-mes:DT-WO-00036-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00253,DT-WO-00037-OP-001,DT-WO-00037,M-01,failed,2026-07-13T13:06:00+00:00,dt-mes:DT-WO-00037-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00254,DT-WO-00037-OP-002,DT-WO-00037,M-03,completed,2026-07-13T13:39:00+00:00,dt-mes:DT-WO-00037-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00255,DT-WO-00037-OP-003,DT-WO-00037,M-06,completed,2026-07-13T13:02:00+00:00,dt-mes:DT-WO-00037-OP-003:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00256,DT-WO-00037-OP-004,DT-WO-00037,M-01,completed,2026-07-13T13:10:00+00:00,dt-mes:DT-WO-00037-OP-004:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00257,DT-WO-00037-OP-005,DT-WO-00037,M-03,completed,2026-07-13T13:48:00+00:00,dt-mes:DT-WO-00037-OP-005:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00258,DT-WO-00037-OP-006,DT-WO-00037,M-04,completed,2026-07-13T14:21:00+00:00,dt-mes:DT-WO-00037-OP-006:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00259,DT-WO-00037-OP-007,DT-WO-00037,M-04,completed,2026-07-13T14:24:00+00:00,dt-mes:DT-WO-00037-OP-007:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00260,DT-WO-00038-OP-001,DT-WO-00038,M-01,completed,2026-07-13T13:27:00+00:00,dt-mes:DT-WO-00038-OP-001:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00261,DT-WO-00038-OP-002,DT-WO-00038,M-03,completed,2026-07-13T14:00:00+00:00,dt-mes:DT-WO-00038-OP-002:v1,True,synthetic_digital_twin_mes_receipt
DT-MES-RECEIPT-00262,DT-WO-00038-OP-003,DT-WO-00038,M-06,completed,2026-07-13T13:23:00+00:00,dt-mes:DT-WO-00038-OP-003:v1,True,synthetic_digital_twin_mes_receipt
