operation_id,work_order_id,sequence,machine_id,processing_time_min,planned_start,planned_end,provenance,seed_operation_id,generation_seed
DT-WO-00020-OP-007,DT-WO-00020,7,M-04,90,2026-07-13T06:57:00+00:00,2026-07-13T08:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00021-OP-001,DT-WO-00021,1,M-01,30,2026-07-13T07:00:00+00:00,2026-07-13T07:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00021-OP-002,DT-WO-00021,2,M-03,60,2026-07-13T07:03:00+00:00,2026-07-13T08:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00021-OP-003,DT-WO-00021,3,M-06,20,2026-07-13T07:06:00+00:00,2026-07-13T07:26:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00021-OP-004,DT-WO-00021,4,M-01,25,2026-07-13T07:09:00+00:00,2026-07-13T07:34:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00021-OP-005,DT-WO-00021,5,M-03,60,2026-07-13T07:12:00+00:00,2026-07-13T08:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00021-OP-006,DT-WO-00021,6,M-04,90,2026-07-13T07:15:00+00:00,2026-07-13T08:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00021-OP-007,DT-WO-00021,7,M-04,90,2026-07-13T07:18:00+00:00,2026-07-13T08:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00022-OP-001,DT-WO-00022,1,M-01,30,2026-07-13T07:21:00+00:00,2026-07-13T07:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00022-OP-002,DT-WO-00022,2,M-03,60,2026-07-13T07:24:00+00:00,2026-07-13T08:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00022-OP-003,DT-WO-00022,3,M-06,20,2026-07-13T07:27:00+00:00,2026-07-13T07:47:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00022-OP-004,DT-WO-00022,4,M-01,25,2026-07-13T07:30:00+00:00,2026-07-13T07:55:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00022-OP-005,DT-WO-00022,5,M-03,60,2026-07-13T07:33:00+00:00,2026-07-13T08:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00022-OP-006,DT-WO-00022,6,M-04,90,2026-07-13T07:36:00+00:00,2026-07-13T09:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00022-OP-007,DT-WO-00022,7,M-04,90,2026-07-13T07:39:00+00:00,2026-07-13T09:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00023-OP-001,DT-WO-00023,1,M-01,30,2026-07-13T07:42:00+00:00,2026-07-13T08:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00023-OP-002,DT-WO-00023,2,M-03,60,2026-07-13T07:45:00+00:00,2026-07-13T08:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00023-OP-003,DT-WO-00023,3,M-06,20,2026-07-13T07:48:00+00:00,2026-07-13T08:08:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00023-OP-004,DT-WO-00023,4,M-01,25,2026-07-13T07:51:00+00:00,2026-07-13T08:16:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00023-OP-005,DT-WO-00023,5,M-03,60,2026-07-13T07:54:00+00:00,2026-07-13T08:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00023-OP-006,DT-WO-00023,6,M-04,90,2026-07-13T07:57:00+00:00,2026-07-13T09:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00023-OP-007,DT-WO-00023,7,M-04,90,2026-07-13T08:00:00+00:00,2026-07-13T09:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00024-OP-001,DT-WO-00024,1,M-01,30,2026-07-13T08:03:00+00:00,2026-07-13T08:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00024-OP-002,DT-WO-00024,2,M-03,60,2026-07-13T08:06:00+00:00,2026-07-13T09:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00024-OP-003,DT-WO-00024,3,M-06,20,2026-07-13T08:09:00+00:00,2026-07-13T08:29:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00024-OP-004,DT-WO-00024,4,M-01,25,2026-07-13T08:12:00+00:00,2026-07-13T08:37:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00024-OP-005,DT-WO-00024,5,M-03,60,2026-07-13T08:15:00+00:00,2026-07-13T09:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00024-OP-006,DT-WO-00024,6,M-04,90,2026-07-13T08:18:00+00:00,2026-07-13T09:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00024-OP-007,DT-WO-00024,7,M-04,90,2026-07-13T08:21:00+00:00,2026-07-13T09:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00025-OP-001,DT-WO-00025,1,M-01,30,2026-07-13T08:24:00+00:00,2026-07-13T08:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00025-OP-002,DT-WO-00025,2,M-03,60,2026-07-13T08:27:00+00:00,2026-07-13T09:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00025-OP-003,DT-WO-00025,3,M-06,20,2026-07-13T08:30:00+00:00,2026-07-13T08:50:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00025-OP-004,DT-WO-00025,4,M-01,25,2026-07-13T08:33:00+00:00,2026-07-13T08:58:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00025-OP-005,DT-WO-00025,5,M-03,60,2026-07-13T08:36:00+00:00,2026-07-13T09:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00025-OP-006,DT-WO-00025,6,M-04,90,2026-07-13T08:39:00+00:00,2026-07-13T10:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00025-OP-007,DT-WO-00025,7,M-04,90,2026-07-13T08:42:00+00:00,2026-07-13T10:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00026-OP-001,DT-WO-00026,1,M-01,30,2026-07-13T08:45:00+00:00,2026-07-13T09:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00026-OP-002,DT-WO-00026,2,M-03,60,2026-07-13T08:48:00+00:00,2026-07-13T09:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00026-OP-003,DT-WO-00026,3,M-06,20,2026-07-13T08:51:00+00:00,2026-07-13T09:11:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00026-OP-004,DT-WO-00026,4,M-01,25,2026-07-13T08:54:00+00:00,2026-07-13T09:19:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00026-OP-005,DT-WO-00026,5,M-03,60,2026-07-13T08:57:00+00:00,2026-07-13T09:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00026-OP-006,DT-WO-00026,6,M-04,90,2026-07-13T09:00:00+00:00,2026-07-13T10:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00026-OP-007,DT-WO-00026,7,M-04,90,2026-07-13T09:03:00+00:00,2026-07-13T10:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00027-OP-001,DT-WO-00027,1,M-01,30,2026-07-13T09:06:00+00:00,2026-07-13T09:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00027-OP-002,DT-WO-00027,2,M-03,60,2026-07-13T09:09:00+00:00,2026-07-13T10:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00027-OP-003,DT-WO-00027,3,M-06,20,2026-07-13T09:12:00+00:00,2026-07-13T09:32:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00027-OP-004,DT-WO-00027,4,M-01,25,2026-07-13T09:15:00+00:00,2026-07-13T09:40:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00027-OP-005,DT-WO-00027,5,M-03,60,2026-07-13T09:18:00+00:00,2026-07-13T10:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00027-OP-006,DT-WO-00027,6,M-04,90,2026-07-13T09:21:00+00:00,2026-07-13T10:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00027-OP-007,DT-WO-00027,7,M-04,90,2026-07-13T09:24:00+00:00,2026-07-13T10:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00028-OP-001,DT-WO-00028,1,M-01,30,2026-07-13T09:27:00+00:00,2026-07-13T09:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00028-OP-002,DT-WO-00028,2,M-03,60,2026-07-13T09:30:00+00:00,2026-07-13T10:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00028-OP-003,DT-WO-00028,3,M-06,20,2026-07-13T09:33:00+00:00,2026-07-13T09:53:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00028-OP-004,DT-WO-00028,4,M-01,25,2026-07-13T09:36:00+00:00,2026-07-13T10:01:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00028-OP-005,DT-WO-00028,5,M-03,60,2026-07-13T09:39:00+00:00,2026-07-13T10:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00028-OP-006,DT-WO-00028,6,M-04,90,2026-07-13T09:42:00+00:00,2026-07-13T11:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00028-OP-007,DT-WO-00028,7,M-04,90,2026-07-13T09:45:00+00:00,2026-07-13T11:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00029-OP-001,DT-WO-00029,1,M-01,30,2026-07-13T09:48:00+00:00,2026-07-13T10:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00029-OP-002,DT-WO-00029,2,M-03,60,2026-07-13T09:51:00+00:00,2026-07-13T10:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00029-OP-003,DT-WO-00029,3,M-06,20,2026-07-13T09:54:00+00:00,2026-07-13T10:14:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00029-OP-004,DT-WO-00029,4,M-01,25,2026-07-13T09:57:00+00:00,2026-07-13T10:22:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00029-OP-005,DT-WO-00029,5,M-03,60,2026-07-13T10:00:00+00:00,2026-07-13T11:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00029-OP-006,DT-WO-00029,6,M-04,90,2026-07-13T10:03:00+00:00,2026-07-13T11:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00029-OP-007,DT-WO-00029,7,M-04,90,2026-07-13T10:06:00+00:00,2026-07-13T11:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00030-OP-001,DT-WO-00030,1,M-01,30,2026-07-13T10:09:00+00:00,2026-07-13T10:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00030-OP-002,DT-WO-00030,2,M-03,60,2026-07-13T10:12:00+00:00,2026-07-13T11:12:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00030-OP-003,DT-WO-00030,3,M-06,20,2026-07-13T10:15:00+00:00,2026-07-13T10:35:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00030-OP-004,DT-WO-00030,4,M-01,25,2026-07-13T10:18:00+00:00,2026-07-13T10:43:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00030-OP-005,DT-WO-00030,5,M-03,60,2026-07-13T10:21:00+00:00,2026-07-13T11:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00030-OP-006,DT-WO-00030,6,M-04,90,2026-07-13T10:24:00+00:00,2026-07-13T11:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00030-OP-007,DT-WO-00030,7,M-04,90,2026-07-13T10:27:00+00:00,2026-07-13T11:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00031-OP-001,DT-WO-00031,1,M-01,30,2026-07-13T10:30:00+00:00,2026-07-13T11:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00031-OP-002,DT-WO-00031,2,M-03,60,2026-07-13T10:33:00+00:00,2026-07-13T11:33:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00031-OP-003,DT-WO-00031,3,M-06,20,2026-07-13T10:36:00+00:00,2026-07-13T10:56:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00031-OP-004,DT-WO-00031,4,M-01,25,2026-07-13T10:39:00+00:00,2026-07-13T11:04:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00031-OP-005,DT-WO-00031,5,M-03,60,2026-07-13T10:42:00+00:00,2026-07-13T11:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00031-OP-006,DT-WO-00031,6,M-04,90,2026-07-13T10:45:00+00:00,2026-07-13T12:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00031-OP-007,DT-WO-00031,7,M-04,90,2026-07-13T10:48:00+00:00,2026-07-13T12:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00032-OP-001,DT-WO-00032,1,M-01,30,2026-07-13T10:51:00+00:00,2026-07-13T11:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00032-OP-002,DT-WO-00032,2,M-03,60,2026-07-13T10:54:00+00:00,2026-07-13T11:54:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00032-OP-003,DT-WO-00032,3,M-06,20,2026-07-13T10:57:00+00:00,2026-07-13T11:17:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00032-OP-004,DT-WO-00032,4,M-01,25,2026-07-13T11:00:00+00:00,2026-07-13T11:25:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00032-OP-005,DT-WO-00032,5,M-03,60,2026-07-13T11:03:00+00:00,2026-07-13T12:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00032-OP-006,DT-WO-00032,6,M-04,90,2026-07-13T11:06:00+00:00,2026-07-13T12:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00032-OP-007,DT-WO-00032,7,M-04,90,2026-07-13T11:09:00+00:00,2026-07-13T12:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00033-OP-001,DT-WO-00033,1,M-01,30,2026-07-13T11:12:00+00:00,2026-07-13T11:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00033-OP-002,DT-WO-00033,2,M-03,60,2026-07-13T11:15:00+00:00,2026-07-13T12:15:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00033-OP-003,DT-WO-00033,3,M-06,20,2026-07-13T11:18:00+00:00,2026-07-13T11:38:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00033-OP-004,DT-WO-00033,4,M-01,25,2026-07-13T11:21:00+00:00,2026-07-13T11:46:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00033-OP-005,DT-WO-00033,5,M-03,60,2026-07-13T11:24:00+00:00,2026-07-13T12:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00033-OP-006,DT-WO-00033,6,M-04,90,2026-07-13T11:27:00+00:00,2026-07-13T12:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00033-OP-007,DT-WO-00033,7,M-04,90,2026-07-13T11:30:00+00:00,2026-07-13T13:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00034-OP-001,DT-WO-00034,1,M-01,30,2026-07-13T11:33:00+00:00,2026-07-13T12:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00034-OP-002,DT-WO-00034,2,M-03,60,2026-07-13T11:36:00+00:00,2026-07-13T12:36:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00034-OP-003,DT-WO-00034,3,M-06,20,2026-07-13T11:39:00+00:00,2026-07-13T11:59:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00034-OP-004,DT-WO-00034,4,M-01,25,2026-07-13T11:42:00+00:00,2026-07-13T12:07:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00034-OP-005,DT-WO-00034,5,M-03,60,2026-07-13T11:45:00+00:00,2026-07-13T12:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00034-OP-006,DT-WO-00034,6,M-04,90,2026-07-13T11:48:00+00:00,2026-07-13T13:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00034-OP-007,DT-WO-00034,7,M-04,90,2026-07-13T11:51:00+00:00,2026-07-13T13:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00035-OP-001,DT-WO-00035,1,M-01,30,2026-07-13T11:54:00+00:00,2026-07-13T12:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00035-OP-002,DT-WO-00035,2,M-03,60,2026-07-13T11:57:00+00:00,2026-07-13T12:57:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00035-OP-003,DT-WO-00035,3,M-06,20,2026-07-13T12:00:00+00:00,2026-07-13T12:20:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00035-OP-004,DT-WO-00035,4,M-01,25,2026-07-13T12:03:00+00:00,2026-07-13T12:28:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00035-OP-005,DT-WO-00035,5,M-03,60,2026-07-13T12:06:00+00:00,2026-07-13T13:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00035-OP-006,DT-WO-00035,6,M-04,90,2026-07-13T12:09:00+00:00,2026-07-13T13:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00035-OP-007,DT-WO-00035,7,M-04,90,2026-07-13T12:12:00+00:00,2026-07-13T13:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00036-OP-001,DT-WO-00036,1,M-01,30,2026-07-13T12:15:00+00:00,2026-07-13T12:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00036-OP-002,DT-WO-00036,2,M-03,60,2026-07-13T12:18:00+00:00,2026-07-13T13:18:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00036-OP-003,DT-WO-00036,3,M-06,20,2026-07-13T12:21:00+00:00,2026-07-13T12:41:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00036-OP-004,DT-WO-00036,4,M-01,25,2026-07-13T12:24:00+00:00,2026-07-13T12:49:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00036-OP-005,DT-WO-00036,5,M-03,60,2026-07-13T12:27:00+00:00,2026-07-13T13:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00036-OP-006,DT-WO-00036,6,M-04,90,2026-07-13T12:30:00+00:00,2026-07-13T14:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00036-OP-007,DT-WO-00036,7,M-04,90,2026-07-13T12:33:00+00:00,2026-07-13T14:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00037-OP-001,DT-WO-00037,1,M-01,30,2026-07-13T12:36:00+00:00,2026-07-13T13:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00037-OP-002,DT-WO-00037,2,M-03,60,2026-07-13T12:39:00+00:00,2026-07-13T13:39:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00037-OP-003,DT-WO-00037,3,M-06,20,2026-07-13T12:42:00+00:00,2026-07-13T13:02:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00037-OP-004,DT-WO-00037,4,M-01,25,2026-07-13T12:45:00+00:00,2026-07-13T13:10:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00037-OP-005,DT-WO-00037,5,M-03,60,2026-07-13T12:48:00+00:00,2026-07-13T13:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00037-OP-006,DT-WO-00037,6,M-04,90,2026-07-13T12:51:00+00:00,2026-07-13T14:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00037-OP-007,DT-WO-00037,7,M-04,90,2026-07-13T12:54:00+00:00,2026-07-13T14:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00038-OP-001,DT-WO-00038,1,M-01,30,2026-07-13T12:57:00+00:00,2026-07-13T13:27:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00038-OP-002,DT-WO-00038,2,M-03,60,2026-07-13T13:00:00+00:00,2026-07-13T14:00:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00038-OP-003,DT-WO-00038,3,M-06,20,2026-07-13T13:03:00+00:00,2026-07-13T13:23:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00038-OP-004,DT-WO-00038,4,M-01,25,2026-07-13T13:06:00+00:00,2026-07-13T13:31:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00038-OP-005,DT-WO-00038,5,M-03,60,2026-07-13T13:09:00+00:00,2026-07-13T14:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00038-OP-006,DT-WO-00038,6,M-04,90,2026-07-13T13:12:00+00:00,2026-07-13T14:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00038-OP-007,DT-WO-00038,7,M-04,90,2026-07-13T13:15:00+00:00,2026-07-13T14:45:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00039-OP-001,DT-WO-00039,1,M-01,30,2026-07-13T13:18:00+00:00,2026-07-13T13:48:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00039-OP-002,DT-WO-00039,2,M-03,60,2026-07-13T13:21:00+00:00,2026-07-13T14:21:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00039-OP-003,DT-WO-00039,3,M-06,20,2026-07-13T13:24:00+00:00,2026-07-13T13:44:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00039-OP-004,DT-WO-00039,4,M-01,25,2026-07-13T13:27:00+00:00,2026-07-13T13:52:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00039-OP-005,DT-WO-00039,5,M-03,60,2026-07-13T13:30:00+00:00,2026-07-13T14:30:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00039-OP-006,DT-WO-00039,6,M-04,90,2026-07-13T13:33:00+00:00,2026-07-13T15:03:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
DT-WO-00039-OP-007,DT-WO-00039,7,M-04,90,2026-07-13T13:36:00+00:00,2026-07-13T15:06:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-SYNTHETIC-EXT-01,20260713
DT-WO-00040-OP-001,DT-WO-00040,1,M-01,30,2026-07-13T13:39:00+00:00,2026-07-13T14:09:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-10,20260713
DT-WO-00040-OP-002,DT-WO-00040,2,M-03,60,2026-07-13T13:42:00+00:00,2026-07-13T14:42:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-20,20260713
DT-WO-00040-OP-003,DT-WO-00040,3,M-06,20,2026-07-13T13:45:00+00:00,2026-07-13T14:05:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-001-30,20260713
DT-WO-00040-OP-004,DT-WO-00040,4,M-01,25,2026-07-13T13:48:00+00:00,2026-07-13T14:13:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-10,20260713
DT-WO-00040-OP-005,DT-WO-00040,5,M-03,60,2026-07-13T13:51:00+00:00,2026-07-13T14:51:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-002-20,20260713
DT-WO-00040-OP-006,DT-WO-00040,6,M-04,90,2026-07-13T13:54:00+00:00,2026-07-13T15:24:00+00:00,synthetic_digital_twin_from_p0_sample,OP-P0-003-10,20260713
